session_id,start_utc,start_local,end_utc,end_local,tz_offset,hour_local,day_of_week,duration_min,is_after_2pm,is_subagent,user_messages,assistant_turns,tool_uses,tool_results,total_input_tokens,total_output_tokens,total_cache_read_tokens,total_cache_creation_tokens,avg_input_per_turn,avg_output_per_turn,cache_hit_rate,models_used,primary_model,service_tiers,inference_geos,speed_modes,avg_user_msg_length,median_user_msg_length,avg_assistant_text_length,median_assistant_text_length,avg_thinking_length,thinking_depth_ratio,empty_responses,abandoned_frustrated,tool_success_rate,tool_loops,short_user_msgs,correction_signals,frustration_signals,consecutive_corrections,question_marks_from_user,exclamation_marks_from_user,user_msgs_under_10_chars,user_msgs_under_30_chars,stop_reasons,end_turn_count,tool_use_stop_count,max_tokens_count,unique_tools_used,tool_names,advisor_calls,system_events,compact_boundaries,hook_errors,session_entries_total,turns_per_minute,tokens_per_minute,output_tokens_per_user_msg,is_short_session,is_fragmented
a29bd4640c86,2026-03-21T16:52:18.037000+00:00,2026-03-22 02:52:18,2026-03-21T16:52:18.040000+00:00,2026-03-22 02:52:18,+10:00,2,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
4f34bdbbac33,2026-03-21T17:00:27.777000+00:00,2026-03-22 03:00:27,2026-03-21T17:00:27.780000+00:00,2026-03-22 03:00:27,+10:00,3,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
369818d5be76,2026-03-21T17:13:28.019000+00:00,2026-03-22 03:13:28,2026-03-21T17:13:28.022000+00:00,2026-03-22 03:13:28,+10:00,3,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
be5ea75f641b,2026-03-21T17:26:28.250000+00:00,2026-03-22 03:26:28,2026-03-21T17:26:40.003000+00:00,2026-03-22 03:26:40,+10:00,3,Sunday,0.2,0,0,0,2,0,0,2002,1186,0,0,1001.0,593.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,846,846,3282,3.88,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,10.21,16275.0,1186.0,1,0
62e6d00a321b,2026-03-21T17:39:28.735000+00:00,2026-03-22 03:39:28,2026-03-21T17:39:28.738000+00:00,2026-03-22 03:39:28,+10:00,3,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
189b9c5abd5b,2026-03-21T17:52:17.787000+00:00,2026-03-22 03:52:17,2026-03-21T17:52:17.790000+00:00,2026-03-22 03:52:17,+10:00,3,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
d5390d140f40,2026-03-21T18:00:28.415000+00:00,2026-03-22 04:00:28,2026-03-21T18:00:38.209000+00:00,2026-03-22 04:00:38,+10:00,4,Sunday,0.2,0,0,0,2,0,0,2002,872,0,0,1001.0,436.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,881,881,2365,2.68,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,12.25,17607.0,872.0,1,0
22b2c372fdc9,2026-03-21T18:13:28.717000+00:00,2026-03-22 04:13:28,2026-03-21T18:13:40.092000+00:00,2026-03-22 04:13:40,+10:00,4,Sunday,0.2,0,0,0,1,0,0,1001,1,0,0,1001.0,1.0,0.0,claude-haiku-4-5-20251001:1,claude-haiku-4-5-20251001,standard,not_available,unknown,0,0,0,0,2831,2831.0,1,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,5,5.27,5285.0,1.0,1,0
88b32d6ce8ae,2026-03-21T18:26:28.088000+00:00,2026-03-22 04:26:28,2026-03-21T18:26:35.894000+00:00,2026-03-22 04:26:35,+10:00,4,Sunday,0.1,0,0,0,2,0,0,2002,744,0,0,1001.0,372.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,921,921,2264,2.46,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,15.37,21107.0,744.0,1,0
48221e3737e7,2026-03-21T18:39:28.327000+00:00,2026-03-22 04:39:28,2026-03-21T18:39:34.894000+00:00,2026-03-22 04:39:34,+10:00,4,Sunday,0.1,0,0,0,2,0,0,2002,652,0,0,1001.0,326.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,769,769,2081,2.71,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,18.27,24249.0,652.0,1,0
568410107868,2026-03-21T18:52:19.306000+00:00,2026-03-22 04:52:19,2026-03-21T18:52:28.486000+00:00,2026-03-22 04:52:28,+10:00,4,Sunday,0.2,0,0,0,2,0,0,2002,856,0,0,1001.0,428.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,964,964,2593,2.69,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,13.07,18680.0,856.0,1,0
daed4213b29c,2026-03-21T19:00:28.218000+00:00,2026-03-22 05:00:28,2026-03-21T19:00:28.221000+00:00,2026-03-22 05:00:28,+10:00,5,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
7df3f0b35d76,2026-03-21T19:13:28.734000+00:00,2026-03-22 05:13:28,2026-03-21T19:13:40.398000+00:00,2026-03-22 05:13:40,+10:00,5,Sunday,0.2,0,0,0,2,0,0,2002,1283,0,0,1001.0,642.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,877,877,3052,3.48,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,10.29,16898.0,1283.0,1,0
66a34daa2c7e,2026-03-21T19:26:28.051000+00:00,2026-03-22 05:26:28,2026-03-21T19:26:37.979000+00:00,2026-03-22 05:26:37,+10:00,5,Sunday,0.2,0,0,0,2,0,0,2002,1138,0,0,1001.0,569.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,955,955,2526,2.65,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,12.09,18977.0,1138.0,1,0
95261e28f3ea,2026-03-21T19:26:39.194000+00:00,2026-03-22 05:26:39,2026-03-21T19:26:39.207000+00:00,2026-03-22 05:26:39,+10:00,5,Sunday,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,926,926,0,0,0,0.0,0,0,0.0,0,0,1,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,1
7178775a9a76,2026-03-21T19:39:28.304000+00:00,2026-03-22 05:39:28,2026-03-21T19:39:35.783000+00:00,2026-03-22 05:39:35,+10:00,5,Sunday,0.1,0,0,0,2,0,0,2002,690,0,0,1001.0,345.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,778,778,2269,2.92,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,16.04,21596.0,690.0,1,0
c8a94745a06c,2026-03-21T19:52:18.196000+00:00,2026-03-22 05:52:18,2026-03-21T19:52:18.199000+00:00,2026-03-22 05:52:18,+10:00,5,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
8fe341bdefdc,2026-03-21T20:00:28.273000+00:00,2026-03-22 06:00:28,2026-03-21T20:00:28.276000+00:00,2026-03-22 06:00:28,+10:00,6,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
001a40cd0f5c,2026-03-21T20:13:28.485000+00:00,2026-03-22 06:13:28,2026-03-21T20:13:28.488000+00:00,2026-03-22 06:13:28,+10:00,6,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
4df39ed430fb,2026-03-21T20:26:28.743000+00:00,2026-03-22 06:26:28,2026-03-21T20:26:40.081000+00:00,2026-03-22 06:26:40,+10:00,6,Sunday,0.2,0,0,0,1,0,0,1001,1,0,0,1001.0,1.0,0.0,claude-haiku-4-5-20251001:1,claude-haiku-4-5-20251001,standard,not_available,unknown,0,0,0,0,3405,3405.0,1,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,5,5.29,5303.0,1.0,1,0
dc7005914b70,2026-03-21T20:39:27.964000+00:00,2026-03-22 06:39:27,2026-03-21T20:39:27.967000+00:00,2026-03-22 06:39:27,+10:00,6,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
b3c7242018a1,2026-03-21T20:52:18.247000+00:00,2026-03-22 06:52:18,2026-03-21T20:52:25.501000+00:00,2026-03-22 06:52:25,+10:00,6,Sunday,0.1,0,0,0,2,0,0,2002,902,0,0,1001.0,451.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,726,726,2377,3.27,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,16.54,24020.0,902.0,1,0
0fe4302f5b91,2026-03-21T21:00:27.846000+00:00,2026-03-22 07:00:27,2026-03-21T21:00:34.325000+00:00,2026-03-22 07:00:34,+10:00,7,Sunday,0.1,0,0,0,2,0,0,2002,564,0,0,1001.0,282.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,618,618,1752,2.83,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,18.52,23763.0,564.0,1,0
198cc17e0234,2026-03-21T21:13:28.363000+00:00,2026-03-22 07:13:28,2026-03-21T21:13:37.900000+00:00,2026-03-22 07:13:37,+10:00,7,Sunday,0.2,0,0,0,2,0,0,2002,1006,0,0,1001.0,503.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,1023,1023,2321,2.27,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,12.58,18924.0,1006.0,1,0
14926f4b909d,2026-03-21T21:29:38.653000+00:00,2026-03-22 07:29:38,2026-03-21T21:29:38.657000+00:00,2026-03-22 07:29:38,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,3,0.0,0.0,0.0,1,0
6bbf5cf6a193,2026-03-21T21:32:35.879000+00:00,2026-03-22 07:32:35,2026-03-21T21:35:39.921000+00:00,2026-03-22 07:35:39,+10:00,7,Sunday,3.1,0,1,1,47,28,1,87,6393,1157948,69296,2.0,136.0,94.4,claude-opus-4-6:47,claude-opus-4-6,standard,not_available,standard,1515,1515,208.0,115,0,0.0,31,0,3.6,6,0,1,0,0,0,1,0,0,tool_use:20|end_turn:1,1,20,0,4,Bash|Edit|Glob|Read,0,0,0,0,320,15.32,2113.0,6393.0,1,1
8097d9145681,2026-03-21T21:32:44.391000+00:00,2026-03-22 07:32:44,2026-03-21T21:33:55.917000+00:00,2026-03-22 07:33:55,+10:00,7,Sunday,1.2,0,1,1,29,20,1,41,3086,564574,124167,1.0,106.0,82.0,claude-opus-4-6:29,claude-opus-4-6,standard,not_available,standard,1405,1405,218.0,87,0,0.0,21,0,5.0,6,0,1,0,0,0,0,0,0,tool_use:9|end_turn:1,1,9,0,3,Bash|Edit|Read,0,0,0,0,229,24.33,2623.0,3086.0,1,1
8bc87bde94ee,2026-03-21T21:32:55.119000+00:00,2026-03-22 07:32:55,2026-03-21T21:35:33.236000+00:00,2026-03-22 07:35:33,+10:00,7,Sunday,2.6,0,1,1,47,32,0,89,6488,1712130,151229,2.0,138.0,91.9,claude-opus-4-6:47,claude-opus-4-6,standard,not_available,standard,1915,1915,130.0,84,0,0.0,32,0,0.0,8,0,2,0,0,0,0,0,0,tool_use:19,0,19,0,5,Bash|Edit|Glob|Grep|Read,0,0,0,0,300,17.83,2496.0,6488.0,1,1
7f449265af73,2026-03-21T21:33:04.543000+00:00,2026-03-22 07:33:04,2026-03-21T21:44:50.487000+00:00,2026-03-22 07:44:50,+10:00,7,Sunday,11.8,0,1,1,64,51,1,76,21016,2517122,87849,1.0,328.0,96.6,claude-opus-4-6:64,claude-opus-4-6,standard,not_available,standard,1444,1444,321,127,0,0.0,52,0,2.0,13,0,1,0,0,8,0,0,0,tool_use:51|end_turn:1,1,51,0,8,Bash|Edit|Read|Skill|ToolSearch|WebFetch|WebSearch|Write,0,0,0,0,508,5.44,1793.0,21016.0,0,0
d1123342e83d,2026-03-21T21:34:07.097000+00:00,2026-03-22 07:34:07,2026-03-21T21:36:41.302000+00:00,2026-03-22 07:36:41,+10:00,7,Sunday,2.6,0,1,1,65,57,4,79,6921,2777380,339918,1.0,106.0,89.1,claude-opus-4-6:65,claude-opus-4-6,standard,not_available,standard,543,543,1138.0,100.0,0,0.0,57,1,7.0,15,0,0,1,0,0,0,0,0,tool_use:14|end_turn:1,1,14,0,3,Bash|Glob|Read,0,0,0,0,428,25.29,2724.0,6921.0,1,1
8bd07f32e356,2026-03-21T21:34:09.788000+00:00,2026-03-22 07:34:09,2026-03-21T21:36:17.442000+00:00,2026-03-22 07:36:17,+10:00,7,Sunday,2.1,0,1,1,35,28,6,55,4996,759467,84741,2.0,143.0,90.0,claude-opus-4-6:35,claude-opus-4-6,standard,not_available,standard,429,429,966,94,0,0.0,28,0,21.4,7,0,0,0,0,1,0,0,0,tool_use:12|end_turn:1,1,12,0,4,Bash|Read|ToolSearch|WebFetch,0,0,0,0,234,16.45,2374.0,4996.0,1,1
08eab899b5f3,2026-03-21T21:34:25.592000+00:00,2026-03-22 07:34:25,2026-03-21T21:34:25.597000+00:00,2026-03-22 07:34:25,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
2a9136b76fe9,2026-03-21T21:35:40.217000+00:00,2026-03-22 07:35:40,2026-03-21T21:35:40.220000+00:00,2026-03-22 07:35:40,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
306f0b13a687,2026-03-21T21:35:52.136000+00:00,2026-03-22 07:35:52,2026-03-21T21:35:58.732000+00:00,2026-03-22 07:35:58,+10:00,7,Sunday,0.1,0,0,0,2,0,0,2302,526,0,0,1151.0,263.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,810,810,1479,1.83,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,18.19,25725.0,526.0,1,0
76f6cd400a0c,2026-03-21T21:38:47.659000+00:00,2026-03-22 07:38:47,2026-03-21T21:38:55.576000+00:00,2026-03-22 07:38:55,+10:00,7,Sunday,0.1,0,0,0,2,0,0,3348,800,0,0,1674.0,400.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,680,680,2163,3.18,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,15.16,31436.0,800.0,1,0
3571295825be,2026-03-21T21:38:56.684000+00:00,2026-03-22 07:38:56,2026-03-21T21:38:56.687000+00:00,2026-03-22 07:38:56,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
1c8775baa201,2026-03-21T21:39:08.838000+00:00,2026-03-22 07:39:08,2026-03-21T21:39:08.841000+00:00,2026-03-22 07:39:08,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
47223e72b3d8,2026-03-21T21:40:18.742000+00:00,2026-03-22 07:40:18,2026-03-21T21:40:26.141000+00:00,2026-03-22 07:40:26,+10:00,7,Sunday,0.1,0,0,0,2,0,0,1938,719,0,0,969.0,360.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,726,726,1960,2.7,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,16.22,21546.0,719.0,1,0
35f5a27df2d4,2026-03-21T21:40:53.658000+00:00,2026-03-22 07:40:53,2026-03-21T21:55:37.421000+00:00,2026-03-22 07:55:37,+10:00,7,Sunday,14.7,0,1,1,19,12,0,35,23155,304153,84664,2.0,1219.0,78.2,claude-opus-4-6:19,claude-opus-4-6,standard,not_available,standard,1972,1972,317.0,118,0,0.0,13,0,0.0,3,0,1,0,0,0,0,0,0,tool_use:8|end_turn:1,1,8,0,4,Bash|Glob|Read|Write,0,0,0,0,140,1.29,1574.0,23155.0,0,0
50cf38b64d52,2026-03-21T21:41:06.439000+00:00,2026-03-22 07:41:06,2026-03-21T21:42:35.694000+00:00,2026-03-22 07:42:35,+10:00,7,Sunday,1.5,0,1,1,27,16,1,51,3163,534230,36074,2.0,117.0,93.7,claude-opus-4-6:27,claude-opus-4-6,standard,not_available,standard,1143,1143,194.0,105,0,0.0,16,0,6.2,2,0,1,0,0,0,0,0,0,tool_use:14|end_turn:1,1,14,0,5,Bash|Edit|Grep|Read|Write,0,0,0,0,155,18.15,2161.0,3163.0,1,1
dc0fe1927ac3,2026-03-21T21:42:36.378000+00:00,2026-03-22 07:42:36,2026-03-21T21:42:36.381000+00:00,2026-03-22 07:42:36,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
7ff4dc06c3d9,2026-03-21T21:44:51.909000+00:00,2026-03-22 07:44:51,2026-03-21T21:44:51.913000+00:00,2026-03-22 07:44:51,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
3a0cb787a449,2026-03-21T21:46:39.343000+00:00,2026-03-22 07:46:39,2026-03-21T21:46:50.019000+00:00,2026-03-22 07:46:50,+10:00,7,Sunday,0.2,0,0,0,1,0,0,1041,6,0,0,1041.0,6.0,0.0,claude-haiku-4-5-20251001:1,claude-haiku-4-5-20251001,standard,not_available,unknown,0,0,0,0,2781,2781.0,1,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,5,5.62,5884.0,6.0,1,0
a0c694698df0,2026-03-21T21:49:53.061000+00:00,2026-03-22 07:49:53,2026-03-21T21:50:02.263000+00:00,2026-03-22 07:50:02,+10:00,7,Sunday,0.2,0,0,0,2,0,0,2164,994,0,0,1082.0,497.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,521,521,2632,5.05,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,13.04,20591.0,994.0,1,0
f896cd5a268e,2026-03-21T21:51:22.521000+00:00,2026-03-22 07:51:22,2026-03-21T21:51:22.524000+00:00,2026-03-22 07:51:22,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
88ef18982971,2026-03-21T21:51:55.876000+00:00,2026-03-22 07:51:55,2026-03-21T21:56:20.669000+00:00,2026-03-22 07:56:20,+10:00,7,Sunday,4.4,0,1,1,81,50,3,127,12202,2631091,108081,2.0,151.0,96.1,claude-opus-4-6:81,claude-opus-4-6,standard,not_available,standard,2040,2040,190.0,122,0,0.0,50,0,6.0,11,0,3,0,0,0,0,0,0,tool_use:36|end_turn:1,1,36,0,6,Bash|Edit|Glob|Grep|Read|Write,0,0,0,0,447,18.35,2794.0,12202.0,1,1
bf722f4073f0,2026-03-21T21:55:38.139000+00:00,2026-03-22 07:55:38,2026-03-21T21:55:38.142000+00:00,2026-03-22 07:55:38,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
1f128d9cd8fd,2026-03-21T21:59:30.494000+00:00,2026-03-22 07:59:30,2026-03-21T21:59:37.274000+00:00,2026-03-22 07:59:37,+10:00,7,Sunday,0.1,0,0,0,2,0,0,2032,6,0,0,1016.0,3.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,unknown,0,0,536,536,2000,3.73,1,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,6,17.7,18035.0,6.0,1,0
198cd612fd64,2026-03-21T21:59:38.587000+00:00,2026-03-22 07:59:38,2026-03-21T21:59:38.590000+00:00,2026-03-22 07:59:38,+10:00,7,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
623083da39d4,2026-03-21T22:00:28.741000+00:00,2026-03-22 08:00:28,2026-03-21T22:00:28.744000+00:00,2026-03-22 08:00:28,+10:00,8,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
11c5dc429a92,2026-03-21T22:01:09.732000+00:00,2026-03-22 08:01:09,2026-03-21T22:01:09.735000+00:00,2026-03-22 08:01:09,+10:00,8,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
a57ebef6c764,2026-03-21T22:01:37.734000+00:00,2026-03-22 08:01:37,2026-03-21T22:01:48.016000+00:00,2026-03-22 08:01:48,+10:00,8,Sunday,0.2,0,0,0,2,0,0,1816,1287,0,0,908.0,644.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,681,681,3062,4.5,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,11.67,18107.0,1287.0,1,0
983c0b21b07f,2026-03-21T22:02:10.972000+00:00,2026-03-22 08:02:10,2026-03-21T22:02:10.977000+00:00,2026-03-22 08:02:10,+10:00,8,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
2fa6648d43c3,2026-03-21T22:06:15.646000+00:00,2026-03-22 08:06:15,2026-03-21T22:06:15.650000+00:00,2026-03-22 08:06:15,+10:00,8,Sunday,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,unknown,unknown,unknown,unknown,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,4,0.0,0.0,0.0,1,0
df2831fc77bb,2026-03-21T22:07:57.379000+00:00,2026-03-22 08:07:57,2026-03-21T22:08:07.989000+00:00,2026-03-22 08:08:07,+10:00,8,Sunday,0.2,0,0,0,2,0,0,2164,1085,0,0,1082.0,542.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,656,656,2552,3.89,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,11.31,18373.0,1085.0,1,0
8fb14ae90830,2026-03-21T22:08:28.361000+00:00,2026-03-22 08:08:28,2026-03-21T22:10:30.049000+00:00,2026-03-22 08:10:30,+10:00,8,Sunday,2.0,0,1,1,53,44,2,4027,5164,1390435,376402,76.0,97.0,78.7,claude-opus-4-6:53,claude-opus-4-6,standard,not_available,standard,1396,1396,724.0,205,0,0.0,44,0,4.5,9,0,0,0,0,0,0,0,0,tool_use:8|end_turn:1,1,8,0,4,Bash|Glob|Grep|Read,0,0,0,0,371,26.13,4532.0,5164.0,1,1
4294014f7a14,2026-03-21T22:08:50.201000+00:00,2026-03-22 08:08:50,2026-03-21T22:08:58.317000+00:00,2026-03-22 08:08:58,+10:00,8,Sunday,0.1,0,0,0,2,0,0,1808,788,0,0,904.0,394.0,0.0,claude-haiku-4-5-20251001:2,claude-haiku-4-5-20251001,standard,not_available,standard,0,0,651,651,2012,3.09,1,0,0.0,0,0,0,0,0,0,0,0,0,end_turn:1,1,0,0,0,,0,0,0,0,6,14.79,19192.0,788.0,1,0
